id,label,path,video_path,fighter_id,outcome,frames
hook_hook_mirrored_PXL_20250430_122802210_158_0,hook,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/hook_hook_mirrored_PXL_20250430_122802210_158_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/hook_mirrored_PXL_20250430_122802210_158.mp4,0,successful,15
hook_hook_mirrored_PXL_20250430_122802210_154_0,hook,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/hook_hook_mirrored_PXL_20250430_122802210_154_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/hook_mirrored_PXL_20250430_122802210_154.mp4,0,successful,15
hook_hook_mirrored_PXL_20250430_122802210_153_0,hook,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/hook_hook_mirrored_PXL_20250430_122802210_153_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/hook_mirrored_PXL_20250430_122802210_153.mp4,0,successful,15
hook_hook_mirrored_PXL_20250430_122802210_157_0,hook,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/hook_hook_mirrored_PXL_20250430_122802210_157_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/hook_mirrored_PXL_20250430_122802210_157.mp4,0,successful,15
hook_hook_mirrored_PXL_20250430_122802210_152_0,hook,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/hook_hook_mirrored_PXL_20250430_122802210_152_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/hook_mirrored_PXL_20250430_122802210_152.mp4,0,successful,15
hook_hook_mirrored_PXL_20250430_122802210_151_0,hook,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/hook_hook_mirrored_PXL_20250430_122802210_151_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/hook_mirrored_PXL_20250430_122802210_151.mp4,0,successful,15
hook_hook_mirrored_PXL_20250430_122802210_150_0,hook,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/hook_hook_mirrored_PXL_20250430_122802210_150_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/hook_mirrored_PXL_20250430_122802210_150.mp4,0,successful,15
hook_hook_PXL_20250430_122802210_115_0,hook,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/hook_hook_PXL_20250430_122802210_115_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/hook_PXL_20250430_122802210_115.mp4,0,successful,15
hook_hook_mirrored_PXL_20250430_122802210_163_0,hook,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/hook_hook_mirrored_PXL_20250430_122802210_163_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/hook_mirrored_PXL_20250430_122802210_163.mp4,0,successful,15
hook_hook_mirrored_PXL_20250430_122802210_162_0,hook,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/hook_hook_mirrored_PXL_20250430_122802210_162_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/hook_mirrored_PXL_20250430_122802210_162.mp4,0,successful,15
hook_hook_mirrored_PXL_20250430_122802210_161_0,hook,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/hook_hook_mirrored_PXL_20250430_122802210_161_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/hook_mirrored_PXL_20250430_122802210_161.mp4,0,successful,15
hook_hook_mirrored_PXL_20250430_122802210_160_0,hook,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/hook_hook_mirrored_PXL_20250430_122802210_160_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/hook_mirrored_PXL_20250430_122802210_160.mp4,0,successful,15
hook_hook_mirrored_PXL_20250430_130356689_016_0,hook,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/hook_hook_mirrored_PXL_20250430_130356689_016_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/hook_mirrored_PXL_20250430_130356689_016.mp4,0,successful,15
hook_hook_mirrored_PXL_20250430_130356689_019_0,hook,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/hook_hook_mirrored_PXL_20250430_130356689_019_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/hook_mirrored_PXL_20250430_130356689_019.mp4,0,successful,15
hook_hook_mirrored_PXL_20250430_122802210_159_0,hook,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/hook_hook_mirrored_PXL_20250430_122802210_159_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/hook_mirrored_PXL_20250430_122802210_159.mp4,0,successful,15
hook_hook_mirrored_PXL_20250430_122802210_164_0,hook,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/hook_hook_mirrored_PXL_20250430_122802210_164_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/hook_mirrored_PXL_20250430_122802210_164.mp4,0,successful,15
hook_hook_PXL_20250430_122802210_120_0,hook,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/hook_hook_PXL_20250430_122802210_120_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/hook_PXL_20250430_122802210_120.mp4,0,successful,15
hook_hook_PXL_20250430_122802210_124_0,hook,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/hook_hook_PXL_20250430_122802210_124_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/hook_PXL_20250430_122802210_124.mp4,0,successful,15
hook_hook_PXL_20250430_122802210_123_0,hook,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/hook_hook_PXL_20250430_122802210_123_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/hook_PXL_20250430_122802210_123.mp4,0,successful,15
hook_hook_PXL_20250430_122802210_117_0,hook,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/hook_hook_PXL_20250430_122802210_117_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/hook_PXL_20250430_122802210_117.mp4,0,successful,15
hook_hook_PXL_20250430_122802210_122_0,hook,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/hook_hook_PXL_20250430_122802210_122_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/hook_PXL_20250430_122802210_122.mp4,0,successful,15
hook_hook_PXL_20250430_122802210_118_0,hook,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/hook_hook_PXL_20250430_122802210_118_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/hook_PXL_20250430_122802210_118.mp4,0,successful,15
hook_hook_PXL_20250430_122802210_119_0,hook,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/hook_hook_PXL_20250430_122802210_119_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/hook_PXL_20250430_122802210_119.mp4,0,successful,15
hook_hook_PXL_20250430_122802210_121_0,hook,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/hook_hook_PXL_20250430_122802210_121_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/hook_PXL_20250430_122802210_121.mp4,0,successful,15
hook_hook_PXL_20250430_122802210_116_0,hook,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/hook_hook_PXL_20250430_122802210_116_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/hook_PXL_20250430_122802210_116.mp4,0,successful,15
hook_hook_PXL_20250430_122802210_159_0,hook,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/hook_hook_PXL_20250430_122802210_159_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/hook_PXL_20250430_122802210_159.mp4,0,successful,15
hook_hook_PXL_20250430_122802210_155_0,hook,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/hook_hook_PXL_20250430_122802210_155_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/hook_PXL_20250430_122802210_155.mp4,0,successful,15
hook_hook_PXL_20250430_122802210_157_0,hook,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/hook_hook_PXL_20250430_122802210_157_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/hook_PXL_20250430_122802210_157.mp4,0,successful,15
hook_hook_PXL_20250430_122802210_158_0,hook,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/hook_hook_PXL_20250430_122802210_158_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/hook_PXL_20250430_122802210_158.mp4,0,successful,15
hook_hook_PXL_20250430_122802210_156_0,hook,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/hook_hook_PXL_20250430_122802210_156_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/hook_PXL_20250430_122802210_156.mp4,0,successful,15
hook_hook_PXL_20250430_122802210_125_0,hook,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/hook_hook_PXL_20250430_122802210_125_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/hook_PXL_20250430_122802210_125.mp4,0,successful,15
hook_hook_PXL_20250430_122802210_126_0,hook,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/hook_hook_PXL_20250430_122802210_126_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/hook_PXL_20250430_122802210_126.mp4,0,successful,15
jab_jab_mirrored_PXL_20250430_122802210_000_0,jab,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/jab_jab_mirrored_PXL_20250430_122802210_000_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/jab_mirrored_PXL_20250430_122802210_000.mp4,0,successful,15
hook_hook_PXL_20250430_122802210_163_0,hook,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/hook_hook_PXL_20250430_122802210_163_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/hook_PXL_20250430_122802210_163.mp4,0,successful,15
hook_hook_PXL_20250430_122802210_162_0,hook,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/hook_hook_PXL_20250430_122802210_162_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/hook_PXL_20250430_122802210_162.mp4,0,successful,15
hook_hook_PXL_20250430_122802210_161_0,hook,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/hook_hook_PXL_20250430_122802210_161_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/hook_PXL_20250430_122802210_161.mp4,0,successful,15
hook_hook_PXL_20250430_130356689_025_0,hook,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/hook_hook_PXL_20250430_130356689_025_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/hook_PXL_20250430_130356689_025.mp4,0,successful,15
hook_hook_PXL_20250430_130356689_016_0,hook,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/hook_hook_PXL_20250430_130356689_016_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/hook_PXL_20250430_130356689_016.mp4,0,successful,15
hook_hook_PXL_20250430_130356689_019_0,hook,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/hook_hook_PXL_20250430_130356689_019_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/hook_PXL_20250430_130356689_019.mp4,0,successful,15
hook_hook_PXL_20250430_130356689_022_0,hook,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/hook_hook_PXL_20250430_130356689_022_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/hook_PXL_20250430_130356689_022.mp4,0,successful,15
hook_hook_PXL_20250430_122802210_164_0,hook,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/hook_hook_PXL_20250430_122802210_164_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/hook_PXL_20250430_122802210_164.mp4,0,successful,15
hook_hook_PXL_20250430_122802210_160_0,hook,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/hook_hook_PXL_20250430_122802210_160_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/hook_PXL_20250430_122802210_160.mp4,0,successful,15
jab_jab_mirrored_PXL_20250430_122802210_009_0,jab,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/jab_jab_mirrored_PXL_20250430_122802210_009_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/jab_mirrored_PXL_20250430_122802210_009.mp4,0,successful,15
jab_jab_mirrored_PXL_20250430_122802210_004_0,jab,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/jab_jab_mirrored_PXL_20250430_122802210_004_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/jab_mirrored_PXL_20250430_122802210_004.mp4,0,successful,15
jab_jab_mirrored_PXL_20250430_122802210_007_0,jab,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/jab_jab_mirrored_PXL_20250430_122802210_007_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/jab_mirrored_PXL_20250430_122802210_007.mp4,0,successful,15
jab_jab_mirrored_PXL_20250430_122802210_008_0,jab,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/jab_jab_mirrored_PXL_20250430_122802210_008_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/jab_mirrored_PXL_20250430_122802210_008.mp4,0,successful,15
jab_jab_mirrored_PXL_20250430_122802210_002_0,jab,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/jab_jab_mirrored_PXL_20250430_122802210_002_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/jab_mirrored_PXL_20250430_122802210_002.mp4,0,successful,15
jab_jab_mirrored_PXL_20250430_122802210_003_0,jab,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/jab_jab_mirrored_PXL_20250430_122802210_003_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/jab_mirrored_PXL_20250430_122802210_003.mp4,0,successful,15
jab_jab_mirrored_PXL_20250430_122802210_006_0,jab,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/jab_jab_mirrored_PXL_20250430_122802210_006_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/jab_mirrored_PXL_20250430_122802210_006.mp4,0,successful,15
jab_jab_mirrored_PXL_20250430_122802210_005_0,jab,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/jab_jab_mirrored_PXL_20250430_122802210_005_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/jab_mirrored_PXL_20250430_122802210_005.mp4,0,successful,15
jab_jab_mirrored_PXL_20250430_122802210_001_0,jab,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/jab_jab_mirrored_PXL_20250430_122802210_001_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/jab_mirrored_PXL_20250430_122802210_001.mp4,0,successful,15
jab_jab_mirrored_PXL_20250430_122802210_018_0,jab,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/jab_jab_mirrored_PXL_20250430_122802210_018_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/jab_mirrored_PXL_20250430_122802210_018.mp4,0,successful,15
jab_jab_mirrored_PXL_20250430_122802210_011_0,jab,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/jab_jab_mirrored_PXL_20250430_122802210_011_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/jab_mirrored_PXL_20250430_122802210_011.mp4,0,successful,15
jab_jab_mirrored_PXL_20250430_122802210_010_0,jab,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/jab_jab_mirrored_PXL_20250430_122802210_010_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/jab_mirrored_PXL_20250430_122802210_010.mp4,0,successful,15
jab_jab_mirrored_PXL_20250430_122802210_013_0,jab,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/jab_jab_mirrored_PXL_20250430_122802210_013_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/jab_mirrored_PXL_20250430_122802210_013.mp4,0,successful,15
jab_jab_mirrored_PXL_20250430_122802210_014_0,jab,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/jab_jab_mirrored_PXL_20250430_122802210_014_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/jab_mirrored_PXL_20250430_122802210_014.mp4,0,successful,15
jab_jab_mirrored_PXL_20250430_122802210_012_0,jab,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/jab_jab_mirrored_PXL_20250430_122802210_012_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/jab_mirrored_PXL_20250430_122802210_012.mp4,0,successful,15
jab_jab_mirrored_PXL_20250430_122802210_015_0,jab,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/jab_jab_mirrored_PXL_20250430_122802210_015_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/jab_mirrored_PXL_20250430_122802210_015.mp4,0,successful,15
jab_jab_mirrored_PXL_20250430_122802210_017_0,jab,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/jab_jab_mirrored_PXL_20250430_122802210_017_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/jab_mirrored_PXL_20250430_122802210_017.mp4,0,successful,15
jab_jab_mirrored_PXL_20250430_122802210_016_0,jab,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/jab_jab_mirrored_PXL_20250430_122802210_016_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/jab_mirrored_PXL_20250430_122802210_016.mp4,0,successful,15
jab_jab_mirrored_PXL_20250430_122802210_031_0,jab,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/jab_jab_mirrored_PXL_20250430_122802210_031_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/jab_mirrored_PXL_20250430_122802210_031.mp4,0,successful,15
jab_jab_mirrored_PXL_20250430_122802210_029_0,jab,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/jab_jab_mirrored_PXL_20250430_122802210_029_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/jab_mirrored_PXL_20250430_122802210_029.mp4,0,successful,15
jab_jab_mirrored_PXL_20250430_122802210_025_0,jab,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/jab_jab_mirrored_PXL_20250430_122802210_025_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/jab_mirrored_PXL_20250430_122802210_025.mp4,0,successful,15
jab_jab_mirrored_PXL_20250430_122802210_026_0,jab,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/jab_jab_mirrored_PXL_20250430_122802210_026_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/jab_mirrored_PXL_20250430_122802210_026.mp4,0,successful,15
jab_jab_mirrored_PXL_20250430_122802210_021_0,jab,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/jab_jab_mirrored_PXL_20250430_122802210_021_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/jab_mirrored_PXL_20250430_122802210_021.mp4,0,successful,15
jab_jab_mirrored_PXL_20250430_122802210_027_0,jab,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/jab_jab_mirrored_PXL_20250430_122802210_027_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/jab_mirrored_PXL_20250430_122802210_027.mp4,0,successful,15
jab_jab_mirrored_PXL_20250430_122802210_030_0,jab,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/jab_jab_mirrored_PXL_20250430_122802210_030_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/jab_mirrored_PXL_20250430_122802210_030.mp4,0,successful,15
jab_jab_mirrored_PXL_20250430_122802210_028_0,jab,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/jab_jab_mirrored_PXL_20250430_122802210_028_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/jab_mirrored_PXL_20250430_122802210_028.mp4,0,successful,15
jab_jab_mirrored_PXL_20250430_122802210_022_0,jab,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/jab_jab_mirrored_PXL_20250430_122802210_022_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/jab_mirrored_PXL_20250430_122802210_022.mp4,0,successful,15
jab_jab_mirrored_PXL_20250430_122802210_023_0,jab,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/jab_jab_mirrored_PXL_20250430_122802210_023_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/jab_mirrored_PXL_20250430_122802210_023.mp4,0,successful,15
jab_jab_mirrored_PXL_20250430_122802210_020_0,jab,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/jab_jab_mirrored_PXL_20250430_122802210_020_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/jab_mirrored_PXL_20250430_122802210_020.mp4,0,successful,15
jab_jab_mirrored_PXL_20250430_122802210_038_0,jab,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/jab_jab_mirrored_PXL_20250430_122802210_038_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/jab_mirrored_PXL_20250430_122802210_038.mp4,0,successful,15
jab_jab_mirrored_PXL_20250430_122802210_045_0,jab,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/jab_jab_mirrored_PXL_20250430_122802210_045_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/jab_mirrored_PXL_20250430_122802210_045.mp4,0,successful,15
jab_jab_mirrored_PXL_20250430_122802210_039_0,jab,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/jab_jab_mirrored_PXL_20250430_122802210_039_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/jab_mirrored_PXL_20250430_122802210_039.mp4,0,successful,15
jab_jab_mirrored_PXL_20250430_122802210_036_0,jab,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/jab_jab_mirrored_PXL_20250430_122802210_036_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/jab_mirrored_PXL_20250430_122802210_036.mp4,0,successful,15
jab_jab_mirrored_PXL_20250430_122802210_040_0,jab,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/jab_jab_mirrored_PXL_20250430_122802210_040_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/jab_mirrored_PXL_20250430_122802210_040.mp4,0,successful,15
jab_jab_mirrored_PXL_20250430_122802210_041_0,jab,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/jab_jab_mirrored_PXL_20250430_122802210_041_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/jab_mirrored_PXL_20250430_122802210_041.mp4,0,successful,15
jab_jab_mirrored_PXL_20250430_122802210_042_0,jab,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/jab_jab_mirrored_PXL_20250430_122802210_042_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/jab_mirrored_PXL_20250430_122802210_042.mp4,0,successful,15
jab_jab_mirrored_PXL_20250430_122802210_044_0,jab,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/jab_jab_mirrored_PXL_20250430_122802210_044_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/jab_mirrored_PXL_20250430_122802210_044.mp4,0,successful,15
jab_jab_mirrored_PXL_20250430_122802210_043_0,jab,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/jab_jab_mirrored_PXL_20250430_122802210_043_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/jab_mirrored_PXL_20250430_122802210_043.mp4,0,successful,15
jab_jab_mirrored_PXL_20250430_122802210_037_0,jab,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/jab_jab_mirrored_PXL_20250430_122802210_037_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/jab_mirrored_PXL_20250430_122802210_037.mp4,0,successful,15
jab_jab_mirrored_PXL_20250430_130356689_008_0,jab,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/jab_jab_mirrored_PXL_20250430_130356689_008_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/jab_mirrored_PXL_20250430_130356689_008.mp4,0,successful,15
jab_jab_mirrored_PXL_20250430_130356689_004_0,jab,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/jab_jab_mirrored_PXL_20250430_130356689_004_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/jab_mirrored_PXL_20250430_130356689_004.mp4,0,successful,15
jab_jab_mirrored_PXL_20250430_130356689_023_0,jab,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/jab_jab_mirrored_PXL_20250430_130356689_023_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/jab_mirrored_PXL_20250430_130356689_023.mp4,0,successful,15
jab_jab_mirrored_PXL_20250430_130356689_000_0,jab,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/jab_jab_mirrored_PXL_20250430_130356689_000_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/jab_mirrored_PXL_20250430_130356689_000.mp4,0,successful,15
jab_jab_mirrored_PXL_20250430_130356689_010_0,jab,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/jab_jab_mirrored_PXL_20250430_130356689_010_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/jab_mirrored_PXL_20250430_130356689_010.mp4,0,successful,15
jab_jab_mirrored_PXL_20250430_130356689_017_0,jab,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/jab_jab_mirrored_PXL_20250430_130356689_017_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/jab_mirrored_PXL_20250430_130356689_017.mp4,0,successful,15
jab_jab_mirrored_PXL_20250430_130356689_006_0,jab,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/jab_jab_mirrored_PXL_20250430_130356689_006_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/jab_mirrored_PXL_20250430_130356689_006.mp4,0,successful,15
jab_jab_mirrored_PXL_20250430_130356689_014_0,jab,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/jab_jab_mirrored_PXL_20250430_130356689_014_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/jab_mirrored_PXL_20250430_130356689_014.mp4,0,successful,15
jab_jab_mirrored_PXL_20250430_124449120_000_0,jab,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/jab_jab_mirrored_PXL_20250430_124449120_000_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/jab_mirrored_PXL_20250430_124449120_000.mp4,0,successful,15
jab_jab_mirrored_PXL_20250430_130356689_012_0,jab,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/jab_jab_mirrored_PXL_20250430_130356689_012_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/jab_mirrored_PXL_20250430_130356689_012.mp4,0,successful,15
jab_jab_mirrored_PXL_20250430_130144270_000_0,jab,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/jab_jab_mirrored_PXL_20250430_130144270_000_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/jab_mirrored_PXL_20250430_130144270_000.mp4,0,successful,15
jab_jab_mirrored_PXL_20250430_130356689_002_0,jab,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/jab_jab_mirrored_PXL_20250430_130356689_002_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/jab_mirrored_PXL_20250430_130356689_002.mp4,0,successful,15
